Model,WISmodel,Location,plausible_scenario,Baseline_model,WISbaseline,Label,Target,WISratio,Round
MOBS_NEU-GLEAM_COVID,99.09121445840444,New York,Scenario D,COVIDhub-baseline_4wks,91.86677513245664,Baseline,death,1.0786403932818078,16
MOBS_NEU-GLEAM_COVID,99.09121445840444,New York,Scenario D,COVIDhub-ensemble_4wks,51.19362318840579,Baseline,death,1.9356163577975936,16
MOBS_NEU-GLEAM_COVID,39.85609104906406,North Carolina,Scenario D,COVIDhub-baseline_4wks,43.96298690616739,Baseline,death,0.9065828746834491,16
MOBS_NEU-GLEAM_COVID,39.85609104906406,North Carolina,Scenario D,COVIDhub-ensemble_4wks,28.839710144927537,Baseline,death,1.3819865334559938,16
MOBS_NEU-GLEAM_COVID,20.976603374412306,North Dakota,Scenario D,COVIDhub-baseline_4wks,27.8627971315317,Baseline,death,0.752853465335451,16
MOBS_NEU-GLEAM_COVID,20.976603374412306,North Dakota,Scenario D,COVIDhub-ensemble_4wks,20.519830917874398,Baseline,death,1.0222600497229255,16
MOBS_NEU-GLEAM_COVID,35.5146452874358,Ohio,Scenario D,COVIDhub-baseline_4wks,30.44194936995263,Baseline,death,1.1666350553256655,16
MOBS_NEU-GLEAM_COVID,35.5146452874358,Ohio,Scenario D,COVIDhub-ensemble_4wks,17.363985507246376,Baseline,death,2.045304937199743,16
MOBS_NEU-GLEAM_COVID,9.12615804181219,Oklahoma,Scenario D,COVIDhub-baseline_4wks,30.873811836977072,Baseline,death,0.2955954415347552,16
MOBS_NEU-GLEAM_COVID,9.12615804181219,Oklahoma,Scenario D,COVIDhub-ensemble_4wks,9.936763285024155,Baseline,death,0.9184236134080359,16
MOBS_NEU-GLEAM_COVID,19.53194023113974,Oregon,Scenario D,COVIDhub-baseline_4wks,14.277442095034477,Baseline,death,1.368027977359664,16
MOBS_NEU-GLEAM_COVID,19.53194023113974,Oregon,Scenario D,COVIDhub-ensemble_4wks,10.770869565217392,Baseline,death,1.8134042115053242,16
MOBS_NEU-GLEAM_COVID,59.78572597269557,Pennsylvania,Scenario D,COVIDhub-baseline_4wks,45.455889841828366,Baseline,death,1.3152470709677084,16
MOBS_NEU-GLEAM_COVID,59.78572597269557,Pennsylvania,Scenario D,COVIDhub-ensemble_4wks,21.19850241545894,Baseline,death,2.820280640631341,16
MOBS_NEU-GLEAM_COVID,5.095621264744267,Rhode Island,Scenario D,COVIDhub-baseline_4wks,5.1104512934610025,Baseline,death,0.9970980980220453,16
MOBS_NEU-GLEAM_COVID,5.095621264744267,Rhode Island,Scenario D,COVIDhub-ensemble_4wks,3.715700483091788,Baseline,death,1.3713756767887448,16
MOBS_NEU-GLEAM_COVID,19.2445541378574,South Carolina,Scenario D,COVIDhub-baseline_4wks,27.58404087469619,Baseline,death,0.697669867343878,16
MOBS_NEU-GLEAM_COVID,19.2445541378574,South Carolina,Scenario D,COVIDhub-ensemble_4wks,22.86630434782609,Baseline,death,0.8416119126695253,16
MOBS_NEU-GLEAM_COVID,2.0569773579605624,South Dakota,Scenario D,COVIDhub-baseline_4wks,3.328085693094854,Baseline,death,0.6180662241445284,16
MOBS_NEU-GLEAM_COVID,2.0569773579605624,South Dakota,Scenario D,COVIDhub-ensemble_4wks,2.1316183574879224,Baseline,death,0.9649838821920622,16
MOBS_NEU-GLEAM_COVID,23.443360225866254,Tennessee,Scenario D,COVIDhub-baseline_4wks,33.33806804281931,Baseline,death,0.703200923213537,16
MOBS_NEU-GLEAM_COVID,23.443360225866254,Tennessee,Scenario D,COVIDhub-ensemble_4wks,16.935193236714976,Baseline,death,1.3842983601180159,16
MOBS_NEU-GLEAM_COVID,67.62913147436515,Texas,Scenario D,COVIDhub-baseline_4wks,72.37727208890205,Baseline,death,0.9343973532367359,16
MOBS_NEU-GLEAM_COVID,67.62913147436515,Texas,Scenario D,COVIDhub-ensemble_4wks,32.22533816425121,Baseline,death,2.098632173529484,16
MOBS_NEU-GLEAM_COVID,4.7949791838525035,Utah,Scenario D,COVIDhub-baseline_4wks,6.007689307198628,Baseline,death,0.7981403395989516,16
MOBS_NEU-GLEAM_COVID,4.7949791838525035,Utah,Scenario D,COVIDhub-ensemble_4wks,3.420386473429952,Baseline,death,1.4018822788303553,16
MOBS_NEU-GLEAM_COVID,7.400068493371533,Vermont,Scenario D,COVIDhub-baseline_4wks,11.200090162029639,Baseline,death,0.6607150823177409,16
MOBS_NEU-GLEAM_COVID,7.400068493371533,Vermont,Scenario D,COVIDhub-ensemble_4wks,7.0185265700483095,Baseline,death,1.0543621114083204,16
MOBS_NEU-GLEAM_COVID,45.27130742967804,Virginia,Scenario D,COVIDhub-baseline_4wks,38.01886891700681,Baseline,death,1.1907589236413876,16
MOBS_NEU-GLEAM_COVID,45.27130742967804,Virginia,Scenario D,COVIDhub-ensemble_4wks,37.01840579710145,Baseline,death,1.2229404928405316,16
MOBS_NEU-GLEAM_COVID,36.08528317567906,Washington,Scenario D,COVIDhub-baseline_4wks,21.661249062189906,Baseline,death,1.6658911530021858,16
MOBS_NEU-GLEAM_COVID,36.08528317567906,Washington,Scenario D,COVIDhub-ensemble_4wks,14.916038647342996,Baseline,death,2.4192269830372797,16
MOBS_NEU-GLEAM_COVID,12.742321212993481,West Virginia,Scenario D,COVIDhub-baseline_4wks,11.961475089504514,Baseline,death,1.0652800860801954,16
MOBS_NEU-GLEAM_COVID,12.742321212993481,West Virginia,Scenario D,COVIDhub-ensemble_4wks,8.220024154589371,Baseline,death,1.5501561763512872,16
MOBS_NEU-GLEAM_COVID,17.79067926480414,Wisconsin,Scenario D,COVIDhub-baseline_4wks,18.158512387186676,Baseline,death,0.9797432127401531,16
MOBS_NEU-GLEAM_COVID,17.79067926480414,Wisconsin,Scenario D,COVIDhub-ensemble_4wks,10.629299516908214,Baseline,death,1.6737395758303917,16
MOBS_NEU-GLEAM_COVID,3.1458869749646157,Wyoming,Scenario D,COVIDhub-baseline_4wks,3.1501233970310727,Baseline,death,0.9986551567883183,16
MOBS_NEU-GLEAM_COVID,3.1458869749646157,Wyoming,Scenario D,COVIDhub-ensemble_4wks,2.253212560386474,Baseline,death,1.3961785187390527,16
